Unnamed: 0.1,Unnamed: 0,Text,Sentiment,Timestamp,User,Platform,Hashtags,Retweets,Likes,Year,Month,Day,Hour
229,233,0.0,-1,2019-10-18 14:30:00, ResilientFortress , Twitter  ,0.0,11.0,22.0,2019,10,18,14
230,234,0.0,-1,2020-01-05 20:00:00, CanvasDreamer     , Instagram ,0.0,13.0,26.0,2020,1,5,20
231,235,-0.075,-1,2018-08-10 15:45:00, DiaryExplorer     , Facebook ,0.0,12.0,25.0,2018,8,10,15
232,236,0.0,-1,2022-01-15 10:30:00, CrossroadsTraveler , Twitter  ,0.0,15.0,30.0,2022,1,15,10
233,237,0.85,0,2021-07-20 16:20:00, MosaicDreamer     , Instagram ,0.0,18.0,36.0,2021,7,20,16
234,238,0.43333333333333335,0,2019-12-03 13:45:00, PathfinderSpirit  , Facebook ,0.0,20.0,40.0,2019,12,3,13
235,239,-0.2,0,2020-04-12 19:30:00, RaindropHarmony   , Twitter  ,0.0,25.0,50.0,2020,4,12,19
236,240,-0.1,0,2022-05-08 08:45:00, SeekerOfUnknowns  , Instagram ,0.0,22.0,45.0,2022,5,8,8
237,241,0.0,0,2023-02-22 17:00:00, NonchalantWanderer, Facebook ,0.0,9.0,18.0,2023,2,22,17
238,242,0.0,-1,2020-06-05 12:15:00, ShadowedSeeker    , Twitter  ,0.0,14.0,28.0,2020,6,5,12
239,243,0.0,-1,2021-11-30 15:30:00, TurbulentShield   , Instagram ,0.0,10.0,20.0,2021,11,30,15
240,244,0.0,-1,2019-02-25 21:00:00, WistfulPainter    , Facebook ,0.0,13.0,26.0,2019,2,25,21
241,245,0.1,-1,2017-05-18 14:45:00, TaleWeaver        , Twitter  ,0.0,12.0,25.0,2017,5,18,14
242,246,0.0,-1,2022-08-05 11:30:00, CrossroadsExplorer, Instagram ,0.0,15.0,30.0,2022,8,5,11
243,247,-0.16666666666666666,0,2023-06-15 16:20:00, MosaicArtist      , Facebook ,0.0,18.0,36.0,2023,6,15,16
244,248,0.0,0,2021-10-10 14:45:00, DreamSculptor     , Twitter  ,0.0,20.0,40.0,2021,10,10,14
245,249,0.0,0,2020-05-12 19:30:00, MoonlitSoul       , Instagram ,0.0,25.0,50.0,2020,5,12,19
246,250,0.0,0,2022-12-01 09:15:00, FearlessExplorer  , Facebook ,0.0,22.0,44.0,2022,12,1,9
247,251,0.0,-1,2021-11-30 15:30:00, TurbulentShield , Instagram ,0.0,10.0,20.0,2021,11,30,15
248,252,0.8,1,2018-07-12 17:45:00, JoyfulDancer , Twitter ,0.0,15.0,30.0,2018,7,12,17
249,253,0.3,1,2020-09-05 20:10:00, SereneBasker , Facebook ,0.0,18.0,36.0,2020,9,5,20
250,254,0.0,1,2022-04-18 08:00:00, DreamPainter , Instagram ,0.0,12.0,24.0,2022,4,18,8
251,255,0.8,1,2019-12-10 12:20:00, OakAchiever , Twitter ,0.8,25.0,50.0,2019,12,10,12
252,256,0.0,1,2023-02-28 09:45:00, HeartGardener , Facebook ,0.0,20.0,40.0,2023,2,28,9
253,257,0.0,0,2018-04-03 14:15:00, ThreadWeaver , Instagram ,0.0,15.0,30.0,2018,4,3,14
254,258,-0.1,1,2022-06-20 10:30:00, CloudCaretaker , Twitter ,0.0,18.0,36.0,2022,6,20,10
255,259,0.15000000000000002,1,2020-07-08 18:00:00, RainDancer , Facebook ,0.0,22.0,44.0,2020,7,8,18
256,260,0.52,1,2021-08-15 11:10:00, SkyPainter , Instagram ,0.0,20.0,40.0,2021,8,15,11
257,261,0.12878787878787878,1,2019-10-25 16:50:00, PhoenixExplorer , Twitter ,0.0,15.0,30.0,2019,10,25,16
258,262,0.36363636363636365,1,2023-10-05 07:30:00, SunriseNavigator , Facebook ,0.0,12.0,24.0,2023,10,5,7
259,263,0.0,1,2022-02-15 13:15:00, SandStrider , Instagram ,0.65,25.0,50.0,2022,2,15,13
260,264,0.0,0,2021-05-08 22:00:00, NightSerenader , Twitter ,0.0,13.0,26.0,2021,5,8,22
261,265,0.0,0,2020-11-29 14:45:00, KnowledgeSeeker , Instagram ,0.0,17.0,34.0,2020,11,29,14
262,266,0.0,-1,2019-09-14 10:20:00, BreezeWaltzer , Facebook ,0.0,14.0,28.0,2019,9,14,10
263,267,0.325,1,2022-03-12 19:55:00, StarNavigator , Twitter ,0.0,19.0,38.0,2022,3,12,19
264,268,0.8,1,2023-03-30 16:30:00, MeadowSprinter , Instagram ,0.0,16.0,32.0,2023,3,30,16
265,269,0.1,1,2021-07-01 12:10:00, RainNurturer , Facebook ,0.0,21.0,42.0,2021,7,1,12
266,270,0.7,1,2020-01-05 08:45:00, PeakConqueror , Twitter ,0.8,23.0,46.0,2020,1,5,8
267,271,0.0,1,2022-07-17 06:15:00, DawnGardener , Instagram ,0.0,14.0,28.0,2022,7,17,6
268,272,0.0,1,2018-08-22 17:20:00, CarnivalDreamer , Facebook ,0.0,24.0,48.0,2018,8,22,17
269,273,0.0,1,2021-12-08 14:30:00, SkyArtist , Twitter ,0.0,18.0,36.0,2021,12,8,14
270,274,0.0,1,2019-04-27 09:50:00, RiverNavigator , Instagram ,0.0,20.0,40.0,2019,4,27,9
271,275,-0.15,0,2023-09-03 21:40:00, LanternWanderer , Facebook ,0.0,16.0,32.0,2023,9,3,21
272,276,0.1,1,2020-06-10 10:05:00, DreamSoarer , Twitter ,0.0,22.0,44.0,2020,6,10,10
273,277,0.44999999999999996,1,2022-04-01 18:30:00, SunsetAdmirer , Instagram ,0.0,19.0,38.0,2022,4,1,18
274,278,0.65,1,2021-01-15 13:00:00, DanceStrider , Facebook ,0.65,23.0,46.0,2021,1,15,13
275,279,0.0,1,2023-05-06 07:20:00, WindWhisperer , Twitter ,0.0,15.0,30.0,2023,5,6,7
276,280,0.8,1,2019-11-18 15:15:00, JugglingArtist , Instagram ,0.0,25.0,50.0,2019,11,18,15
277,281,0.0,1,2020-08-29 20:45:00, StarStoryteller , Facebook ,0.0,14.0,28.0,2020,8,29,20
278,282,0.0,1,2022-10-30 11:40:00, WaveNavigator , Twitter ,0.0,17.0,34.0,2022,10,30,11
279,283,0.1,1,2021-07-01 12:10:00, RainNurturer , Instagram ,0.0,21.0,42.0,2021,7,1,12
280,284,0.7,1,2020-01-05 08:45:00, PeakConqueror , Twitter ,0.8,23.0,46.0,2020,1,5,8
281,285,0.0,1,2022-07-17 06:15:00, DawnGardener , Instagram ,0.0,14.0,28.0,2022,7,17,6
282,286,0.0,1,2018-08-22 17:20:00, CarnivalDreamer , Facebook ,0.0,24.0,48.0,2018,8,22,17
283,287,0.0,1,2021-12-08 14:30:00, SkyArtist , Twitter ,0.0,18.0,36.0,2021,12,8,14
284,288,0.0,1,2019-04-27 09:50:00, RiverNavigator , Instagram ,0.0,20.0,40.0,2019,4,27,9
285,289,-0.15,0,2023-09-03 21:40:00, LanternWanderer , Facebook ,0.0,16.0,32.0,2023,9,3,21
286,290,0.1,1,2020-06-10 10:05:00, DreamSoarer , Twitter ,0.0,22.0,44.0,2020,6,10,10
287,291,0.44999999999999996,1,2022-04-01 18:30:00, SunsetAdmirer , Instagram ,0.0,19.0,38.0,2022,4,1,18
288,292,0.65,1,2021-01-15 13:00:00, DanceStrider , Facebook ,0.65,23.0,46.0,2021,1,15,13
289,293,0.0,1,2023-05-06 07:20:00, WindWhisperer , Twitter ,0.0,15.0,30.0,2023,5,6,7
290,294,0.8,1,2019-11-18 15:15:00, JugglingArtist , Instagram ,0.0,25.0,50.0,2019,11,18,15
291,295,0.0,1,2020-08-29 20:45:00, StarStoryteller , Facebook ,0.0,14.0,28.0,2020,8,29,20
292,296,0.0,1,2022-10-30 11:40:00, WaveNavigator , Twitter ,0.0,17.0,34.0,2022,10,30,11
293,297,0.1,1,2021-07-01 12:10:00, RainNurturer , Instagram ,0.0,21.0,42.0,2021,7,1,12
294,298,0.7,1,2020-01-05 08:45:00, PeakConqueror , Twitter ,0.8,23.0,46.0,2020,1,5,8
295,299,0.0,1,2022-07-17 06:15:00, DawnGardener , Instagram ,0.0,14.0,28.0,2022,7,17,6
296,300,0.0,1,2018-08-22 17:20:00, CarnivalDreamer , Facebook ,0.0,24.0,48.0,2018,8,22,17
297,301,0.0,-1,2021-09-15 16:00:00, ShatteredHeart , Instagram ,0.0,8.0,16.0,2021,9,15,16
298,302,0.0,-1,2019-03-08 14:20:00, VenomousSoul , Facebook ,0.0,12.0,24.0,2019,3,8,14
299,303,-0.2,-1,2017-07-20 11:45:00, DesertWanderer , Twitter ,0.0,15.0,30.0,2017,7,20,11
300,304,-0.35,-1,2020-11-02 19:30:00, ColdEmbrace , Instagram ,0.0,10.0,20.0,2020,11,2,19
301,305,-0.3333333333333333,-1,2022-05-12 02:00:00, NightPrisoner , Facebook ,-0.9,18.0,36.0,2022,5,12,2
302,306,0.0,-1,2023-04-08 13:15:00, TightropeWalker , Twitter ,0.0,14.0,28.0,2023,4,8,13
303,307,0.0,-1,2021-06-25 17:50:00, AtlasBearer , Instagram ,0.0,22.0,44.0,2021,6,25,17
304,308,0.075,-1,2019-08-30 10:10:00, GreenMonster , Facebook ,0.0,16.0,32.0,2019,8,30,10
305,309,-0.4,-1,2022-08-03 15:30:00, StormSurvivor , Twitter ,0.0,25.0,50.0,2022,8,3,15
306,310,-0.7,-1,2020-12-17 09:20:00, PuzzleComposer , Instagram ,-0.7,12.0,24.0,2020,12,17,9
307,311,-0.7,-1,2021-02-28 22:45:00, GildedHeartache , Facebook ,0.0,20.0,40.0,2021,2,28,22
308,312,0.0,-1,2018-05-10 14:00:00, IndifferentFort , Twitter ,0.0,14.0,28.0,2018,5,10,14
309,313,-0.6,-1,2022-01-07 11:10:00, DreamMosaic , Instagram ,-0.7,15.0,30.0,2022,1,7,11
310,314,0.0,-1,2019-09-19 03:30:00, NocturnalEcho , Facebook ,0.0,18.0,36.0,2019,9,19,3
311,315,-0.38333333333333336,-1,2023-07-14 23:00:00, DarkWhispers , Twitter ,-0.9,13.0,26.0,2023,7,14,23
312,316,-0.1,-1,2020-04-05 16:20:00, LingeringTaste , Instagram ,0.0,10.0,20.0,2020,4,5,16
313,317,0.0,-1,2021-11-29 08:45:00, TempestSurvivor , Facebook ,0.0,20.0,40.0,2021,11,29,8
314,318,0.0,-1,2019-12-12 17:00:00, VenomousHeart , Twitter ,0.0,16.0,32.0,2019,12,12,17
315,319,0.0,-1,2022-05-20 14:50:00, FragileTrust , Instagram ,0.0,25.0,50.0,2022,5,20,14
316,320,-0.4000000000000001,-1,2020-09-03 12:15:00, BrokenThreads , Facebook ,-0.7,14.0,28.0,2020,9,3,12
317,321,0.06666666666666667,-1,2021-02-10 19:30:00, SuccessPill , Twitter ,0.0,20.0,40.0,2021,2,10,19
318,322,0.0,-1,2018-08-18 14:40:00, CurtainShield , Instagram ,0.0,12.0,24.0,2018,8,18,14
319,323,-0.1,-1,2022-02-28 21:00:00, FoggyLabyrinth , Facebook ,0.0,8.0,16.0,2022,2,28,21
320,324,-0.1,-1,2019-10-15 10:30:00, IcyResentment , Twitter ,0.0,15.0,30.0,2019,10,15,10
321,325,-0.45499999999999996,-1,2017-12-01 18:50:00, SolitaryMoon , Instagram ,0.0,18.0,36.0,2017,12,1,18
322,326,0.0,-1,2020-04-18 16:15:00, VanishedSunset , Facebook ,0.0,10.0,20.0,2020,4,18,16
323,327,-0.9,-1,2023-01-07 03:30:00, NightPrisoner , Twitter ,-0.9,18.0,36.0,2023,1,7,3
324,328,0.1,-1,2021-06-10 10:00:00, WindWhisperer , Instagram ,0.0,14.0,28.0,2021,6,10,10
325,329,0.0,-1,2020-02-22 15:20:00, MazeExplorer , Facebook ,0.0,22.0,44.0,2020,2,22,15
326,330,0.0,-1,2018-03-17 14:45:00, WoundedGarden , Twitter ,0.0,16.0,32.0,2018,3,17,14
327,331,0.02500000000000001,-1,2022-10-28 11:15:00, RuinedHeart , Instagram ,0.0,25.0,50.0,2022,10,28,11
328,332,-0.26666666666666666,-1,2020-11-01 12:30:00, KnotUntangler , Facebook ,-0.7,14.0,28.0,2020,11,1,12
329,333,0.0,-1,2021-01-15 22:10:00, ElusiveKeys , Twitter ,0.0,20.0,40.0,2021,1,15,22
330,334,0.0,-1,2018-08-18 14:00:00, IndifferentFort , Instagram ,0.0,12.0,24.0,2018,8,18,14
331,335,-0.6,-1,2022-01-07 11:10:00, DreamMosaic , Twitter ,-0.7,15.0,30.0,2022,1,7,11
332,336,0.0,-1,2019-09-19 03:30:00, NocturnalEcho , Facebook ,0.0,18.0,36.0,2019,9,19,3
333,337,1.0,0,2022-04-03 06:15:00, NatureAdmirer  , Instagram ,0.0,28.0,55.0,2022,4,3,6
334,338,0.0,0,2023-10-12 10:30:00, GoalPursuer    , Twitter  ,0.0,15.0,30.0,2023,10,12,10
335,339,0.1,-1,2019-06-28 19:00:00, MemoryLane     , Facebook ,0.0,22.0,45.0,2019,6,28,19
336,340,0.35,1,2020-09-15 14:45:00, CultureEnthusiast , Instagram ,0.0,40.0,80.0,2020,9,15,14
337,341,0.0,0,2017-11-08 21:20:00, RainWatcher    , Twitter  ,0.0,18.0,35.0,2017,11,8,21
338,342,0.0,-1,2021-05-20 17:30:00, PersonalJourney , Facebook ,0.0,25.0,50.0,2021,5,20,17
339,343,0.0,1,2023-01-10 12:00:00, VacationDreamer , Instagram ,0.0,30.0,60.0,2023,1,10,12
340,344,0.0,1,2018-12-05 08:45:00, LifeLearner   , Twitter  ,0.0,35.0,70.0,2018,12,5,8
341,345,0.0,-1,2020-03-15 18:30:00, FarewellSender , Instagram ,0.0,20.0,40.0,2020,3,15,18
342,346,0.0,0,2016-08-22 15:10:00, HistoryExplorer , Facebook ,0.0,18.0,35.0,2016,8,22,15
343,347,0.0,1,2019-08-20 16:00:00, CraftEnthusiast , Instagram ,0.0,25.0,50.0,2019,8,20,16
344,348,-0.19999999999999998,1,2021-12-08 19:30:00, WinterLover     , Twitter  ,0.0,18.0,35.0,2021,12,8,19
345,349,0.16666666666666666,0,2020-06-10 20:45:00, SunsetWatcher   , Instagram ,0.0,30.0,60.0,2020,6,10,20
346,350,0.0,1,2022-02-28 07:15:00, FitnessJunkie   , Facebook ,0.0,40.0,80.0,2022,2,28,7
347,351,0.0,1,2017-04-15 08:00:00, CoffeeLover     , Twitter  ,0.0,22.0,45.0,2017,4,15,8
348,352,0.65,1,2018-09-05 14:20:00, HikingExplorer  , Instagram ,0.0,35.0,70.0,2018,9,5,14
349,353,0.0,1,2022-10-22 12:45:00, KittyObserver   , Facebook ,0.0,15.0,30.0,2022,10,22,12
350,354,0.0,0,2016-07-02 23:30:00, Stargazer       , Twitter  ,0.0,28.0,55.0,2016,7,2,23
351,355,0.0,1,2020-11-18 17:10:00, FriendshipRenewal , Instagram ,0.0,20.0,40.0,2020,11,18,17
352,356,0.0,1,2023-03-05 15:00:00, CelebrationPlanner , Facebook ,0.0,30.0,60.0,2023,3,5,15
353,357,0.75,1,2015-12-01 11:30:00, DIYEnthusiast   , Twitter  ,0.0,25.0,50.0,2015,12,1,11
354,358,0.65,1,2021-09-10 09:45:00, CommunityHelper , Instagram ,0.0,18.0,35.0,2021,9,10,9
355,359,0.35,0,2018-05-12 14:20:00, GardenEnthusiast , Facebook ,0.0,22.0,45.0,2018,5,12,14
356,360,0.65,0,2022-07-25 10:00:00, Wanderlust      , Twitter  ,0.0,40.0,80.0,2022,7,25,10
357,361,0.0,0,2019-03-08 18:30:00, GrowthSeeker    , Instagram ,0.0,35.0,70.0,2019,3,8,18
358,362,-0.65,-1,2017-01-28 21:15:00, ChildhoodMemories , Facebook ,0.0,20.0,40.0,2017,1,28,21
359,363,0.48333333333333334,0,2016-11-14 13:45:00, CultureExplorer , Twitter  ,0.0,28.0,55.0,2016,11,14,13
360,364,0.0,0,2020-04-02 17:30:00, PublicSpeaker   , Instagram ,0.0,15.0,30.0,2020,4,2,17
361,365,0.52,1,2023-01-15 19:00:00, FamilyCelebration , Facebook ,0.0,25.0,50.0,2023,1,15,19
362,366,0.13636363636363635,1,2018-08-07 12:15:00, LifelongLearner , Twitter  ,0.0,30.0,60.0,2018,8,7,12
363,367,-0.16666666666666666,0,2019-10-18 16:45:00, CityExplorer    , Instagram ,0.0,18.0,35.0,2019,10,18,16
364,368,0.65,1,2022-06-30 07:00:00, FitnessAchiever , Facebook ,0.0,22.0,45.0,2022,6,30,7
365,369,0.0,1,2017-06-12 18:20:00, RainbowChaser   , Twitter  ,0.0,35.0,70.0,2017,6,12,18
366,370,0.4000000000000001,1,2021-07-05 09:30:00, FutureOptimist  , Instagram ,0.0,20.0,40.0,2021,7,5,9
367,371,0.0,1,2016-04-15 14:50:00, CareerAchiever  , Facebook ,0.0,28.0,55.0,2016,4,15,14
368,372,0.7,1,2020-02-10 11:15:00, SunnyDayEnthusiast , Twitter  ,0.7,15.0,30.0,2020,2,10,11
369,373,0.39,1,2018-09-22 16:30:00, Bookworm        , Instagram ,0.0,40.0,80.0,2018,9,22,16
370,374,0.0,0,2015-11-08 10:00:00, ArchaeologyEnthusiast , Facebook ,0.0,18.0,35.0,2015,11,8,10
371,375,0.0,1,2022-08-10 22:00:00, NightSkyObserver , Instagram ,0.0,25.0,50.0,2022,8,10,22
372,376,0.0,0,2019-04-05 17:30:00, ArtConnoisseur  , Twitter  ,0.0,18.0,35.0,2019,4,5,17
373,377,0.8,1,2020-12-15 15:45:00, PlayfulParent   , Facebook ,0.0,22.0,45.0,2020,12,15,15
374,378,0.0,0,2017-10-20 08:15:00, ZenSeeker       , Instagram ,0.0,35.0,70.0,2017,10,20,8
375,379,0.05333333333333334,1,2021-02-28 13:00:00, SkyDreamer      , Twitter  ,0.0,30.0,60.0,2021,2,28,13
376,380,0.0,1,2018-06-12 20:30:00, DanceEnthusiast , Facebook ,0.0,28.0,55.0,2018,6,12,20
377,381,0.0,1,2016-03-08 14:20:00, FairyTaleExplorer , Instagram ,0.0,20.0,40.0,2016,3,8,14
378,382,-0.15,-1,2023-04-18 17:10:00, RuinsExplorer   , Twitter  ,0.0,18.0,35.0,2023,4,18,17
379,383,0.7,1,2020-07-25 12:45:00, RollercoasterFan , Facebook ,0.0,22.0,45.0,2020,7,25,12
380,384,0.0,1,2019-11-30 19:30:00, MusicHarmonist  , Instagram ,0.0,35.0,70.0,2019,11,30,19
381,385,0.0,1,2015-09-01 16:00:00, StudioArtist    , Twitter  ,0.0,15.0,30.0,2015,9,1,16
382,386,0.8,1,2022-05-05 10:15:00, SpringEnthusiast , Facebook ,0.0,25.0,50.0,2022,5,5,10
383,387,0.0,0,2018-07-08 23:00:00, CosmosExplorer  , Instagram ,0.0,40.0,80.0,2018,7,8,23
384,388,0.4,1,2021-09-20 14:30:00, SeaBreezeLover , Twitter  ,0.0,18.0,35.0,2021,9,20,14
385,389,0.0,0,2016-11-15 11:45:00, ForestDreamer   , Facebook ,0.0,28.0,55.0,2016,11,15,11
386,390,-0.6,0,2020-01-12 18:00:00, WinterWarmth    , Instagram ,0.0,30.0,60.0,2020,1,12,18
387,391,0.0,1,2017-12-28 19:15:00, FamilyGatherer , Facebook ,0.0,22.0,45.0,2017,12,28,19
388,392,0.25,1,2019-03-02 20:20:00, CulinaryExplorer , Twitter  ,0.0,35.0,70.0,2019,3,2,20
389,393,0.0,1,2022-06-08 15:30:00, PuzzleSolver    , Instagram ,0.0,20.0,40.0,2022,6,8,15
390,394,0.0,0,2018-08-18 14:45:00, CathedralVisitor , Facebook ,0.0,18.0,35.0,2018,8,18,14
391,395,0.52,1,2022-08-10 22:00:00, NightSkyObserver , Instagram ,0.0,25.0,50.0,2022,8,10,22
392,396,0.0,1,2019-04-05 17:30:00, MusicLover      , Twitter  ,0.0,18.0,35.0,2019,4,5,17
393,397,0.13636363636363635,1,2020-12-15 15:45:00, CarnivalGoer    , Facebook ,0.0,22.0,45.0,2020,12,15,15
394,398,0.0,1,2017-10-20 08:15:00, MindfulExplorer , Instagram ,0.0,35.0,70.0,2017,10,20,8
395,399,0.52,1,2021-02-28 13:00:00, CoastalExplorer , Twitter  ,0.0,30.0,60.0,2021,2,28,13
396,400,0.75,1,2018-06-12 20:30:00, MasqueradeAttendee , Facebook ,0.0,28.0,55.0,2018,6,12,20
397,401,-0.5,1,2016-03-08 14:20:00, FairyTaleAdventurer , Instagram ,0.0,20.0,40.0,2016,3,8,14
398,402,-0.15,0,2023-04-18 17:10:00, RuinsExplorer   , Twitter  ,0.0,18.0,35.0,2023,4,18,17
399,403,0.1,0,2020-07-25 12:45:00, ThrillSeeker    , Facebook ,0.0,22.0,45.0,2020,7,25,12
400,404,0.0,1,2019-11-30 19:30:00, MusicHarmonist  , Instagram ,0.0,35.0,70.0,2019,11,30,19
401,405,0.43333333333333335,1,2015-09-01 16:00:00, StudioArtist    , Twitter  ,0.0,15.0,30.0,2015,9,1,16
402,406,0.8,1,2022-05-05 10:15:00, SpringEnthusiast , Facebook ,0.0,25.0,50.0,2022,5,5,10
403,407,0.0,0,2018-07-08 23:00:00, CosmosExplorer  , Instagram ,0.0,40.0,80.0,2018,7,8,23
404,408,0.4,1,2021-09-20 14:30:00, SeaBreezeLover , Twitter  ,0.0,18.0,35.0,2021,9,20,14
405,409,0.0,0,2016-11-15 11:45:00, ForestDreamer   , Facebook ,0.0,28.0,55.0,2016,11,15,11
406,410,-0.6,0,2020-01-12 18:00:00, WinterWarmth    , Instagram ,0.0,30.0,60.0,2020,1,12,18
407,411,0.0,1,2017-12-28 19:15:00, FamilyGatherer , Facebook ,0.0,22.0,45.0,2017,12,28,19
408,412,0.0,1,2019-03-02 20:20:00, CulinaryExplorer , Twitter  ,0.0,35.0,70.0,2019,3,2,20
409,413,0.65,1,2022-06-08 15:30:00, PuzzleSolver    , Instagram ,0.0,20.0,40.0,2022,6,8,15
410,414,0.0,0,2018-08-18 14:45:00, CathedralVisitor , Facebook ,0.0,18.0,35.0,2018,8,18,14
411,415,0.0,0,2015-11-08 10:00:00, ArchaeologyEnthusiast , Instagram ,0.0,18.0,35.0,2015,11,8,10
412,416,0.25,1,2020-12-02 17:30:00, SnowfallEnthusiast , Twitter  ,0.0,22.0,45.0,2020,12,2,17
413,417,0.3,1,2017-06-10 12:15:00, BreadLover     , Instagram ,0.0,28.0,55.0,2017,6,10,12
414,418,0.0,0,2021-04-15 14:20:00, NatureResilient , Facebook ,0.0,35.0,70.0,2021,4,15,14
415,419,0.65,0,2019-09-28 19:45:00, Bookworm       , Twitter  ,0.0,20.0,40.0,2019,9,28,19
416,420,0.1,-1,2016-12-05 21:00:00, FamilyHistorian , Instagram ,0.0,25.0,50.0,2016,12,5,21
417,421,0.0,1,2018-02-10 23:30:00, NightSkyWatcher , Facebook ,0.0,30.0,60.0,2018,2,10,23
418,422,0.3,1,2023-02-15 08:30:00, TeaEnthusiast  , Twitter  ,0.0,18.0,35.0,2023,2,15,8
419,423,0.16666666666666666,1,2015-08-22 15:00:00, MarketExplorer , Instagram ,0.0,22.0,45.0,2015,8,22,15
420,424,0.0,0,2020-11-20 18:45:00, LakesideRetreater , Facebook ,0.0,28.0,55.0,2020,11,20,18
421,425,0.5,-1,2019-08-05 21:00:00, LostInLove      , Instagram ,0.0,15.0,30.0,2019,8,5,21
422,426,0.0,-1,2021-02-12 16:45:00, SolitudeSeeker , Twitter  ,0.0,18.0,35.0,2021,2,12,16
423,427,0.0,-1,2020-11-28 14:20:00, FriendshipsEnd  , Facebook ,-0.8,22.0,45.0,2020,11,28,14
424,428,-0.125,-1,2016-05-15 22:30:00, LostInDarkness  , Instagram ,0.0,28.0,55.0,2016,5,15,22
425,429,0.0,-1,2018-09-10 13:15:00, BrokenTrust     , Twitter  ,0.0,22.0,45.0,2018,9,10,13
426,430,0.0,-1,2022-03-20 19:30:00, SilentSufferer  , Facebook ,0.0,25.0,50.0,2022,3,20,19
427,431,0.0,-1,2017-07-18 17:45:00, StormyFeelings  , Instagram ,0.0,30.0,60.0,2017,7,18,17
428,432,-0.175,-1,2018-12-15 10:00:00, LingeringGhost  , Twitter  ,0.0,18.0,35.0,2018,12,15,10
429,433,-0.8,-1,2015-06-28 21:15:00, EchoesOfLoss    , Facebook ,-0.8,28.0,55.0,2015,6,28,21
430,434,-0.05,-1,2020-04-02 14:20:00, WinterOfEmotions , Instagram ,0.0,35.0,70.0,2020,4,2,14
431,435,-0.3,0,2019-10-08 18:30:00, ShatteredHopes  , Twitter  ,-0.6,20.0,40.0,2019,10,8,18
432,436,-0.09999999999999998,1,2016-11-22 09:45:00, AbyssOfTime     , Facebook ,0.0,22.0,45.0,2016,11,22,9
433,437,0.0,-1,2022-08-18 22:00:00, SolitaryDescent , Instagram ,0.0,40.0,80.0,2022,8,18,22
434,438,0.0,-1,2017-03-12 23:30:00, SerenadeOfSolitude , Twitter ,0.0,18.0,35.0,2017,3,12,23
435,439,0.0,-1,2015-12-15 16:15:00, PoisonedHeart   , Facebook ,0.0,25.0,50.0,2015,12,15,16
436,440,0.2,-1,2021-09-05 13:30:00, WearySoulCrushed , Instagram ,0.0,35.0,70.0,2021,9,5,13
437,441,0.0,-1,2018-05-22 20:45:00, StringsOfSorrow , Twitter  ,0.0,18.0,35.0,2018,5,22,20
438,442,0.0,-1,2016-07-10 18:20:00, SoulInShadow    , Facebook ,0.0,28.0,55.0,2016,7,10,18
439,443,0.0,-1,2019-04-30 14:00:00, WhisperedDespair , Instagram ,0.0,22.0,45.0,2019,4,30,14
440,444,-0.15,-1,2022-01-08 11:30:00, DreamsInWind    , Twitter  ,0.0,20.0,40.0,2022,1,8,11
441,445,0.0,-1,2017-09-10 19:15:00, DreamEchoes , Twitter ,0.0,20.0,40.0,2017,9,10,19
442,446,0.0,-1,2022-04-18 11:30:00, RemorseWalker , Instagram ,0.0,25.0,50.0,2022,4,18,11
443,447,0.0,-1,2018-12-05 21:45:00, JoyLabyrinth , Facebook ,-0.8,18.0,35.0,2018,12,5,21
444,448,0.0,-1,2016-06-28 14:20:00, SolitudeSeas , Twitter ,0.0,22.0,45.0,2016,6,28,14
445,449,0.0,-1,2019-10-22 17:00:00, PalateStainer , Instagram ,0.0,15.0,30.0,2019,10,22,17
446,450,-0.15,-1,2021-03-15 22:45:00, HopeRuins , Facebook ,0.0,28.0,55.0,2021,3,15,22
447,451,0.0,-1,2017-08-10 19:30:00, OceanSinker , Twitter ,0.0,22.0,45.0,2017,8,10,19
448,452,-0.4,-1,2023-01-28 14:30:00, InkJournalist , Instagram ,-0.8,30.0,60.0,2023,1,28,14
449,453,-0.4,-1,2016-12-12 10:00:00, TrustWasteland , Facebook ,0.0,25.0,50.0,2016,12,12,10
450,454,0.0,0,2020-07-18 15:15:00, DreamTightrope , Twitter ,0.0,35.0,70.0,2020,7,18,15
451,455,-0.5,-1,2022-05-20 20:30:00, EchoedLaughter , Instagram ,0.0,30.0,60.0,2022,5,20,20
452,456,0.0,-1,2019-11-08 14:45:00, PossibilityGhost , Twitter ,0.0,18.0,35.0,2019,11,8,14
453,457,-0.2625,-1,2017-03-28 22:00:00, EndlessLabyrinth , Facebook ,0.0,28.0,55.0,2017,3,28,22
454,458,0.0,-1,2020-09-15 18:15:00, RiverOfSorrow , Instagram ,0.0,22.0,45.0,2020,9,15,18
455,459,-0.2,-1,2018-06-10 13:30:00, DreamGardener , Twitter ,0.0,20.0,40.0,2018,6,10,13
456,460,-0.13333333333333333,-1,2016-12-22 21:45:00, CurrencyOfTears , Facebook ,-0.8,25.0,50.0,2016,12,22,21
457,461,-0.65,-1,2021-01-05 16:20:00, MazeWanderer , Instagram ,0.0,15.0,30.0,2021,1,5,16
458,462,0.39000000000000007,-1,2019-04-18 11:00:00, StormSeeker , Twitter ,0.0,22.0,45.0,2019,4,18,11
459,463,0.0,-1,2017-08-28 19:30:00, TapestrySorrow , Facebook ,0.0,18.0,35.0,2017,8,28,19
